Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408	3/80	7.543674e-03	2.166112e-02	0	0	7.962110e+00	3.891120e+01	PSMB4;UBC;PSMA7
Reactome_2022	Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453	3/81	7.805783e-03	2.220230e-02	0	0	7.859635e+00	3.814195e+01	YWHAE;HSPA9;HSPA5
Reactome_2022	DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928	3/81	7.805783e-03	2.220230e-02	0	0	7.859635e+00	3.814195e+01	HSP90AA1;HSP90AB1;UBC
Reactome_2022	Cyclin E Associated Events During G1/S Transition R-HSA-69202	3/82	8.073220e-03	2.285517e-02	0	0	7.759755e+00	3.739583e+01	PSMB4;UBC;PSMA7
Reactome_2022	Cytokine Signaling In Immune System R-HSA-1280215	9/702	8.549676e-03	2.396486e-02	0	0	2.741116e+00	1.305282e+01	HSPA9;HSP90AA1;PSMB4;UBC;HNRNPA2B1;CANX;PPIA;YWHAZ;PSMA7
Reactome_2022	Mitophagy R-HSA-5205647	2/28	8.596207e-03	2.396486e-02	0	0	1.559969e+01	7.419888e+01	UBC;TOMM20
Reactome_2022	Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656	3/84	8.624169e-03	2.396486e-02	0	0	7.567392e+00	3.596923e+01	PSMB4;UBC;PSMA7
Reactome_2022	Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253	3/84	8.624169e-03	2.396486e-02	0	0	7.567392e+00	3.596923e+01	PSMB4;UBC;PSMA7
Reactome_2022	Transcriptional Regulation By TP53 R-HSA-3700989	6/354	8.730504e-03	2.414905e-02	0	0	3.586207e+00	1.700196e+01	YWHAE;NPM1;YWHAQ;UBC;YWHAZ;COX6B1
Reactome_2022	Hedgehog On State R-HSA-5632684	3/85	8.907728e-03	2.452676e-02	0	0	7.474730e+00	3.528697e+01	PSMB4;UBC;PSMA7
Reactome_2022	Platelet Activation, Signaling And Aggregation R-HSA-76002	5/254	8.995680e-03	2.465634e-02	0	0	4.153667e+00	1.956797e+01	HSPA5;PFN1;PPIA;YWHAZ;RHOA
Reactome_2022	Budding And Maturation Of HIV Virion R-HSA-162588	2/29	9.203097e-03	2.488551e-02	0	0	1.502116e+01	7.042245e+01	UBC;PPIA
Reactome_2022	Regulation Of Necroptotic Cell Death R-HSA-5675482	2/29	9.203097e-03	2.488551e-02	0	0	1.502116e+01	7.042245e+01	HSP90AA1;UBC
Reactome_2022	Downregulation Of ERBB2 Signaling R-HSA-8863795	2/29	9.203097e-03	2.488551e-02	0	0	1.502116e+01	7.042245e+01	HSP90AA1;UBC
Reactome_2022	APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143	3/87	9.491120e-03	2.543620e-02	0	0	7.296024e+00	3.398049e+01	PSMB4;UBC;PSMA7
Reactome_2022	Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480	3/87	9.491120e-03	2.543620e-02	0	0	7.296024e+00	3.398049e+01	ACTR2;HSP90AA1;HSP90AB1
Reactome_2022	Glucose Metabolism R-HSA-70326	3/89	1.009635e-02	2.693849e-02	0	0	7.125629e+00	3.274641e+01	TPI1;PKM;ENO1
Reactome_2022	Switching Of Origins To A Post-Replicative State R-HSA-69052	3/90	1.040720e-02	2.752431e-02	0	0	7.043370e+00	3.215480e+01	PSMB4;UBC;PSMA7
Reactome_2022	MAPK6/MAPK4 Signaling R-HSA-5687128	3/90	1.040720e-02	2.752431e-02	0	0	7.043370e+00	3.215480e+01	PSMB4;UBC;PSMA7
Reactome_2022	RIPK1-mediated Regulated Necrosis R-HSA-5213460	2/31	1.047245e-02	2.757593e-02	0	0	1.398381e+01	6.375231e+01	HSP90AA1;UBC
Reactome_2022	PERK Regulates Gene Expression R-HSA-381042	2/32	1.113452e-02	2.895787e-02	0	0	1.351701e+01	6.079551e+01	HSPA5;ATF4
Reactome_2022	Gluconeogenesis R-HSA-70263	2/32	1.113452e-02	2.895787e-02	0	0	1.351701e+01	6.079551e+01	TPI1;ENO1
Reactome_2022	Adaptive Immune System R-HSA-1280218	9/733	1.114134e-02	2.895787e-02	0	0	2.619513e+00	1.178019e+01	FKBP1A;PSMB4;HSPA5;UBC;CANX;CALR;PPIA;YWHAZ;PSMA7
Reactome_2022	Downstream TCR Signaling R-HSA-202424	3/94	1.170594e-02	3.029478e-02	0	0	6.732412e+00	2.994347e+01	PSMB4;UBC;PSMA7
Reactome_2022	Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169	6/378	1.180101e-02	3.030647e-02	0	0	3.350721e+00	1.487576e+01	PSMB4;HSPA5;UBC;CANX;CALR;PSMA7
Reactome_2022	Disorders Of Transmembrane Transporters R-HSA-5619115	4/176	1.181098e-02	3.030647e-02	0	0	4.779070e+00	2.121298e+01	PSMB4;BSG;UBC;PSMA7
Reactome_2022	Transcriptional Regulation By RUNX3 R-HSA-8878159	3/95	1.204454e-02	3.051622e-02	0	0	6.658897e+00	2.942662e+01	PSMB4;UBC;PSMA7
Reactome_2022	UCH Proteinases R-HSA-5689603	3/95	1.204454e-02	3.051622e-02	0	0	6.658897e+00	2.942662e+01	PSMB4;UBC;PSMA7
Reactome_2022	P75 NTR Receptor-Mediated Signaling R-HSA-193704	3/95	1.204454e-02	3.051622e-02	0	0	6.658897e+00	2.942662e+01	YWHAE;UBC;RHOA
Reactome_2022	EPHB-mediated Forward Signaling R-HSA-3928662	2/34	1.251248e-02	3.156914e-02	0	0	1.267092e+01	5.551166e+01	ACTR2;RHOA
Reactome_2022	RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236	3/98	1.309398e-02	3.264671e-02	0	0	6.447640e+00	2.795441e+01	PSMB4;UBC;PSMA7
Reactome_2022	Hedgehog Off State R-HSA-5610787	3/98	1.309398e-02	3.264671e-02	0	0	6.447640e+00	2.795441e+01	PSMB4;UBC;PSMA7
Reactome_2022	Deubiquitination R-HSA-5688426	5/279	1.310200e-02	3.264671e-02	0	0	3.769881e+00	1.634240e+01	PSMB4;UBC;TOMM20;RHOA;PSMA7
Reactome_2022	RHOBTB GTPase Cycle R-HSA-9706574	2/35	1.322798e-02	3.282500e-02	0	0	1.228633e+01	5.314356e+01	HSP90AA1;HSP90AB1
Reactome_2022	CLEC7A (Dectin-1) Signaling R-HSA-5607764	3/99	1.345504e-02	3.325160e-02	0	0	6.380155e+00	2.748827e+01	PSMB4;UBC;PSMA7
Reactome_2022	Asparagine N-linked Glycosylation R-HSA-446203	5/282	1.366737e-02	3.363848e-02	0	0	3.728482e+00	1.600542e+01	GANAB;DAD1;UBC;CANX;CALR
Reactome_2022	TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541	3/100	1.382176e-02	3.388016e-02	0	0	6.314061e+00	2.703372e+01	PSMB4;UBC;PSMA7
Reactome_2022	SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796	2/36	1.396092e-02	3.394529e-02	0	0	1.192437e+01	5.093487e+01	UBC;YBX1
Reactome_2022	Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260	2/36	1.396092e-02	3.394529e-02	0	0	1.192437e+01	5.093487e+01	NPM1;HSPD1
Reactome_2022	Mitotic Prometaphase R-HSA-68877	4/186	1.421600e-02	3.442669e-02	0	0	4.514194e+00	1.920062e+01	YWHAE;HSP90AA1;TUBB;TUBB4B
Reactome_2022	ABC-family Proteins Mediated Transport R-HSA-382556	3/102	1.457218e-02	3.514809e-02	0	0	6.185879e+00	2.615786e+01	PSMB4;UBC;PSMA7
Reactome_2022	Cooperation Of PDCL (PhLP1) And TRiC/CCT In G-protein Beta Folding R-HSA-6814122	2/37	1.471109e-02	3.534178e-02	0	0	1.158309e+01	4.887084e+01	CCT3;CCT4
Reactome_2022	Association Of TriC/CCT With Target Proteins During Biosynthesis R-HSA-390471	2/38	1.547831e-02	3.703739e-02	0	0	1.126077e+01	4.693844e+01	CCT3;CCT4
Reactome_2022	Ovarian Tumor Domain Proteases R-HSA-5689896	2/39	1.626241e-02	3.875981e-02	0	0	1.095587e+01	4.512614e+01	UBC;RHOA
Reactome_2022	TCF Dependent Signaling In Response To WNT R-HSA-201681	4/198	1.748637e-02	4.151292e-02	0	0	4.232388e+00	1.712565e+01	PSMB4;UBC;YWHAZ;PSMA7
Reactome_2022	Assembly Of Pre-Replicative Complex R-HSA-68867	3/110	1.780180e-02	4.195299e-02	0	0	5.721071e+00	2.304708e+01	PSMB4;UBC;PSMA7
Reactome_2022	Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782	2/41	1.788046e-02	4.195299e-02	0	0	1.039299e+01	4.182187e+01	HSP90AA1;CALR
Reactome_2022	MTOR Signaling R-HSA-165159	2/41	1.788046e-02	4.195299e-02	0	0	1.039299e+01	4.182187e+01	FKBP1A;EIF4B
Reactome_2022	Ub-specific Processing Proteases R-HSA-5689880	4/201	1.837135e-02	4.293770e-02	0	0	4.167301e+00	1.665655e+01	PSMB4;UBC;TOMM20;PSMA7
Reactome_2022	Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402	2/42	1.871406e-02	4.356979e-02	0	0	1.013265e+01	4.031256e+01	UBC;YWHAZ
Reactome_2022	Interleukin-1 Signaling R-HSA-9020702	3/114	1.955421e-02	4.517696e-02	0	0	5.513792e+00	2.169437e+01	PSMB4;UBC;PSMA7
Reactome_2022	Macroautophagy R-HSA-1632852	3/114	1.955421e-02	4.517696e-02	0	0	5.513792e+00	2.169437e+01	HSP90AA1;UBC;TOMM20
Reactome_2022	Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	6/424	1.968968e-02	4.531634e-02	0	0	2.974957e+00	1.168462e+01	FKBP1A;HSP90AA1;NPM1;PSMB4;UBC;PSMA7
Reactome_2022	TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	2/44	2.042948e-02	4.674380e-02	0	0	9.649174e+00	3.754278e+01	FKBP1A;UBC
Reactome_2022	TCR Signaling R-HSA-202403	3/116	2.046495e-02	4.674380e-02	0	0	5.415656e+00	2.106171e+01	PSMB4;UBC;PSMA7
Reactome_2022	Estrogen-dependent Gene Expression R-HSA-9018519	3/119	2.187430e-02	4.940151e-02	0	0	5.274796e+00	2.016260e+01	HSP90AA1;HSP90AB1;PTGES3
Reactome_2022	Synthesis Of DNA R-HSA-69239	3/119	2.187430e-02	4.940151e-02	0	0	5.274796e+00	2.016260e+01	PSMB4;UBC;PSMA7
Reactome_2022	Transcriptional Regulation By RUNX2 R-HSA-8878166	3/119	2.187430e-02	4.940151e-02	0	0	5.274796e+00	2.016260e+01	PSMB4;UBC;PSMA7
Reactome_2022	SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671	3/121	2.284271e-02	5.139610e-02	0	0	5.184868e+00	1.959426e+01	HSP90AA1;HSP90AB1;CNBP
Reactome_2022	Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978	2/48	2.404833e-02	5.370794e-02	0	0	8.808341e+00	3.283476e+01	PSMB4;PSMA7
Reactome_2022	IRE1alpha Activates Chaperones R-HSA-381070	2/48	2.404833e-02	5.370794e-02	0	0	8.808341e+00	3.283476e+01	HSPA5;HDGF
Reactome_2022	vRNP Assembly R-HSA-192905	1/5	2.475353e-02	5.507888e-02	0	0	5.024242e+01	1.858360e+02	HSP90AA1
Reactome_2022	Platelet Degranulation R-HSA-114608	3/125	2.484876e-02	5.508752e-02	0	0	5.013858e+00	1.852594e+01	HSPA5;PFN1;PPIA
Reactome_2022	Signaling By NOTCH3 R-HSA-9012852	2/49	2.499119e-02	5.520032e-02	0	0	8.620495e+00	3.180301e+01	UBC;YBX1
Reactome_2022	DNA Replication Pre-Initiation R-HSA-69002	3/127	2.588639e-02	5.669284e-02	0	0	4.932491e+00	1.802351e+01	PSMB4;UBC;PSMA7
Reactome_2022	Cargo Trafficking To Periciliary Membrane R-HSA-5620920	2/50	2.594896e-02	5.669284e-02	0	0	8.440476e+00	3.082144e+01	CCT3;CCT4
Reactome_2022	Regulation Of Ornithine Decarboxylase (ODC) R-HSA-350562	2/50	2.594896e-02	5.669284e-02	0	0	8.440476e+00	3.082144e+01	PSMB4;PSMA7
Reactome_2022	Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793	2/51	2.692148e-02	5.844989e-02	0	0	8.267805e+00	2.988672e+01	UBC;YBX1
Reactome_2022	G1/S Transition R-HSA-69206	3/129	2.694705e-02	5.844989e-02	0	0	4.853706e+00	1.754072e+01	PSMB4;UBC;PSMA7
Reactome_2022	Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005	3/130	2.748601e-02	5.919309e-02	0	0	4.815245e+00	1.730637e+01	HSPA5;PFN1;PPIA
Reactome_2022	Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202	3/130	2.748601e-02	5.919309e-02	0	0	4.815245e+00	1.730637e+01	PSMB4;UBC;PSMA7
Reactome_2022	Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927	2/52	2.790858e-02	5.988923e-02	0	0	8.102041e+00	2.899576e+01	UBC;RHOA
Reactome_2022	Gene Expression (Transcription) R-HSA-74160	13/1449	2.831086e-02	6.053704e-02	0	0	1.921301e+00	6.848497e+00	YWHAE;HSP90AA1;NPM1;SRSF1;YBX1;YWHAZ;PSMA7;COX6B1;HSPD1;PSMB4;YWHAQ;UBC;SNRPB
Reactome_2022	APOBEC3G Mediated Resistance To HIV-1 R-HSA-180689	1/6	2.963096e-02	6.247367e-02	0	0	4.019192e+01	1.414328e+02	PPIA
Reactome_2022	Proton-coupled Monocarboxylate Transport R-HSA-433692	1/6	2.963096e-02	6.247367e-02	0	0	4.019192e+01	1.414328e+02	BSG
Reactome_2022	Binding And Entry Of HIV Virion R-HSA-173107	1/6	2.963096e-02	6.247367e-02	0	0	4.019192e+01	1.414328e+02	PPIA
Reactome_2022	NADE Modulates Death Signaling R-HSA-205025	1/6	2.963096e-02	6.247367e-02	0	0	4.019192e+01	1.414328e+02	YWHAE
Reactome_2022	Signaling By Hedgehog R-HSA-5358351	3/135	3.026696e-02	6.359226e-02	0	0	4.631678e+00	1.620021e+01	PSMB4;UBC;PSMA7
Reactome_2022	RNA Polymerase II Transcription R-HSA-73857	12/1312	3.051447e-02	6.388967e-02	0	0	1.951049e+00	6.808291e+00	YWHAE;NPM1;PSMB4;YWHAQ;SRSF1;UBC;YBX1;YWHAZ;PSMA7;SNRPB;COX6B1;HSPD1
Reactome_2022	PTEN Regulation R-HSA-6807070	3/139	3.259476e-02	6.777463e-02	0	0	4.494542e+00	1.538753e+01	PSMB4;UBC;PSMA7
Reactome_2022	Death Receptor Signaling R-HSA-73887	3/139	3.259476e-02	6.777463e-02	0	0	4.494542e+00	1.538753e+01	YWHAE;UBC;RHOA
Reactome_2022	Regulated Necrosis R-HSA-5218859	2/57	3.305692e-02	6.849940e-02	0	0	7.363636e+00	2.510650e+01	HSP90AA1;UBC
Reactome_2022	C-type Lectin Receptors (CLRs) R-HSA-5621481	3/141	3.379286e-02	6.978456e-02	0	0	4.428956e+00	1.500311e+01	PSMB4;UBC;PSMA7
Reactome_2022	Metabolism Of Polyamines R-HSA-351202	2/58	3.412802e-02	7.001348e-02	0	0	7.231778e+00	2.442632e+01	PSMB4;PSMA7
Reactome_2022	FLT3 Signaling By CBL Mutants R-HSA-9706377	1/7	3.448425e-02	7.001348e-02	0	0	3.349158e+01	1.127746e+02	UBC
Reactome_2022	Terminal Pathway Of Complement R-HSA-166665	1/7	3.448425e-02	7.001348e-02	0	0	3.349158e+01	1.127746e+02	PSMA7
Reactome_2022	Loss Of Function Of TGFBR1 In Cancer R-HSA-3656534	1/7	3.448425e-02	7.001348e-02	0	0	3.349158e+01	1.127746e+02	FKBP1A
Reactome_2022	Modulation By Mtb Of Host Immune System R-HSA-9637628	1/7	3.448425e-02	7.001348e-02	0	0	3.349158e+01	1.127746e+02	UBC
Reactome_2022	rRNA Modification In Nucleus And Cytosol R-HSA-6790901	2/60	3.631037e-02	7.347367e-02	0	0	6.981703e+00	2.314890e+01	RPS14;RPS2
Reactome_2022	Mitotic G1 Phase And G1/S Transition R-HSA-453279	3/147	3.752312e-02	7.567373e-02	0	0	4.243127e+00	1.392933e+01	PSMB4;UBC;PSMA7
Reactome_2022	HIV Life Cycle R-HSA-162587	3/149	3.881162e-02	7.696767e-02	0	0	4.184578e+00	1.359584e+01	XRCC6;UBC;PPIA
Reactome_2022	2-LTR Circle Formation R-HSA-164843	1/8	3.931350e-02	7.696767e-02	0	0	2.870563e+01	9.289679e+01	XRCC6
Reactome_2022	Axonal Growth Inhibition (RHOA Activation) R-HSA-193634	1/8	3.931350e-02	7.696767e-02	0	0	2.870563e+01	9.289679e+01	RHOA
Reactome_2022	Sema4D Mediated Inhibition Of Cell Attachment And Migration R-HSA-416550	1/8	3.931350e-02	7.696767e-02	0	0	2.870563e+01	9.289679e+01	RHOA
Reactome_2022	Signaling By TGF-beta Receptor Complex In Cancer R-HSA-3304351	1/8	3.931350e-02	7.696767e-02	0	0	2.870563e+01	9.289679e+01	FKBP1A
Reactome_2022	Synthesis Of diphthamide-EEF2 R-HSA-5358493	1/8	3.931350e-02	7.696767e-02	0	0	2.870563e+01	9.289679e+01	EEF2
Reactome_2022	InlA-mediated Entry Of Listeria Monocytogenes Into Host Cells R-HSA-8876493	1/8	3.931350e-02	7.696767e-02	0	0	2.870563e+01	9.289679e+01	UBC
Reactome_2022	Myoclonic Epilepsy Of Lafora R-HSA-3785653	1/8	3.931350e-02	7.696767e-02	0	0	2.870563e+01	9.289679e+01	UBC
Reactome_2022	Noncanonical Activation Of NOTCH3 R-HSA-9017802	1/8	3.931350e-02	7.696767e-02	0	0	2.870563e+01	9.289679e+01	YBX1
Reactome_2022	Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949	2/63	3.968190e-02	7.743750e-02	0	0	6.637337e+00	2.141776e+01	XRCC6;UBC
Reactome_2022	Vesicle-mediated Transport R-HSA-5653656	7/637	4.058629e-02	7.894687e-02	0	0	2.302270e+00	7.377221e+00	YWHAE;ACTR2;HSP90AA1;YWHAQ;UBC;CALR;YWHAZ
Reactome_2022	Interleukin-1 Family Signaling R-HSA-446652	3/152	4.078632e-02	7.908087e-02	0	0	4.099702e+00	1.311662e+01	PSMB4;UBC;PSMA7
Reactome_2022	FOXO-mediated Transcription R-HSA-9614085	2/65	4.199313e-02	8.115980e-02	0	0	6.425980e+00	2.037196e+01	YWHAQ;YWHAZ
Reactome_2022	DNA Replication R-HSA-69306	3/155	4.281109e-02	8.247632e-02	0	0	4.018177e+00	1.266111e+01	PSMB4;UBC;PSMA7
Reactome_2022	PI3K/AKT Activation R-HSA-198203	1/9	4.411885e-02	8.287746e-02	0	0	2.511616e+01	7.838423e+01	RHOA
Reactome_2022	PTK6 Regulates RTKs And Their Effectors AKT1 And DOK1 R-HSA-8849469	1/9	4.411885e-02	8.287746e-02	0	0	2.511616e+01	7.838423e+01	UBC
Reactome_2022	Prevention Of Phagosomal-Lysosomal Fusion R-HSA-9636383	1/9	4.411885e-02	8.287746e-02	0	0	2.511616e+01	7.838423e+01	UBC
Reactome_2022	RHO GTPases Activate Rhotekin And Rhophilins R-HSA-5666185	1/9	4.411885e-02	8.287746e-02	0	0	2.511616e+01	7.838423e+01	RHOA
Reactome_2022	Regulation Of PTEN Localization R-HSA-8948747	1/9	4.411885e-02	8.287746e-02	0	0	2.511616e+01	7.838423e+01	UBC
Reactome_2022	Downregulation Of ERBB4 Signaling R-HSA-1253288	1/9	4.411885e-02	8.287746e-02	0	0	2.511616e+01	7.838423e+01	UBC
Reactome_2022	GP1b-IX-V Activation Signaling R-HSA-430116	1/9	4.411885e-02	8.287746e-02	0	0	2.511616e+01	7.838423e+01	YWHAZ
Reactome_2022	p75NTR Regulates Axonogenesis R-HSA-193697	1/9	4.411885e-02	8.287746e-02	0	0	2.511616e+01	7.838423e+01	RHOA
Reactome_2022	RNA Polymerase II Transcription Termination R-HSA-73856	2/67	4.435378e-02	8.306002e-02	0	0	6.227630e+00	1.940254e+01	SRSF1;SNRPB
Reactome_2022	S Phase R-HSA-69242	3/161	4.700945e-02	8.776068e-02	0	0	3.864413e+00	1.181508e+01	PSMB4;UBC;PSMA7
Reactome_2022	Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517	3/163	4.845259e-02	8.935435e-02	0	0	3.815722e+00	1.155084e+01	NDUFS5;BSG;COX6B1
Reactome_2022	RHO GTPases Activate KTN1 R-HSA-5625970	1/10	4.890039e-02	8.935435e-02	0	0	2.232435e+01	6.737423e+01	RHOA
Reactome_2022	Constitutive Signaling By Overexpressed ERBB2 R-HSA-9634285	1/10	4.890039e-02	8.935435e-02	0	0	2.232435e+01	6.737423e+01	HSP90AA1
Reactome_2022	SLBP Independent Processing Of Histone Pre-mRNAs R-HSA-111367	1/10	4.890039e-02	8.935435e-02	0	0	2.232435e+01	6.737423e+01	SNRPB
Reactome_2022	Tetrahydrobiopterin (BH4) Synthesis, Recycling, Salvage And Regulation R-HSA-1474151	1/10	4.890039e-02	8.935435e-02	0	0	2.232435e+01	6.737423e+01	HSP90AA1
Reactome_2022	HuR (ELAVL1) Binds And Stabilizes mRNA R-HSA-450520	1/10	4.890039e-02	8.935435e-02	0	0	2.232435e+01	6.737423e+01	SET
Reactome_2022	IRAK2 Mediated Activation Of TAK1 Complex R-HSA-937042	1/10	4.890039e-02	8.935435e-02	0	0	2.232435e+01	6.737423e+01	UBC
Reactome_2022	Signaling By FGFR2 R-HSA-5654738	2/72	5.046378e-02	9.193251e-02	0	0	5.781341e+00	1.726597e+01	UBC;HNRNPA1
Reactome_2022	Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998	2/74	5.298809e-02	9.491189e-02	0	0	5.620181e+00	1.651034e+01	YWHAE;UBC
Reactome_2022	Pexophagy R-HSA-9664873	1/11	5.365826e-02	9.491189e-02	0	0	2.009091e+01	5.876832e+01	UBC
Reactome_2022	Alpha-protein Kinase 1 Signaling Pathway R-HSA-9645460	1/11	5.365826e-02	9.491189e-02	0	0	2.009091e+01	5.876832e+01	UBC
Reactome_2022	Regulation Of BACH1 Activity R-HSA-9708530	1/11	5.365826e-02	9.491189e-02	0	0	2.009091e+01	5.876832e+01	UBC
Reactome_2022	SLBP Dependent Processing Of Replication-Dependent Histone Pre-mRNAs R-HSA-77588	1/11	5.365826e-02	9.491189e-02	0	0	2.009091e+01	5.876832e+01	SNRPB
Reactome_2022	TICAM1,TRAF6-dependent Induction Of TAK1 Complex R-HSA-9014325	1/11	5.365826e-02	9.491189e-02	0	0	2.009091e+01	5.876832e+01	UBC
Reactome_2022	eNOS Activation R-HSA-203615	1/11	5.365826e-02	9.491189e-02	0	0	2.009091e+01	5.876832e+01	HSP90AA1
Reactome_2022	Interleukin-27 Signaling R-HSA-9020956	1/11	5.365826e-02	9.491189e-02	0	0	2.009091e+01	5.876832e+01	CANX
Reactome_2022	NOTCH4 Activation And Transmission Of Signal To Nucleus R-HSA-9013700	1/11	5.365826e-02	9.491189e-02	0	0	2.009091e+01	5.876832e+01	YWHAZ
Reactome_2022	Separation Of Sister Chromatids R-HSA-2467813	3/170	5.367323e-02	9.491189e-02	0	0	3.654485e+00	1.068879e+01	PSMB4;UBC;PSMA7
Reactome_2022	Metabolism Of Carbohydrates R-HSA-71387	4/285	5.481512e-02	9.664772e-02	0	0	2.909104e+00	8.447426e+00	TPI1;PKM;UBC;ENO1
Reactome_2022	ALK Mutants Bind TKIs R-HSA-9700645	1/12	5.839256e-02	1.014718e-01	0	0	1.826354e+01	5.187882e+01	NPM1
Reactome_2022	TICAM1-dependent Activation Of IRF3/IRF7 R-HSA-9013973	1/12	5.839256e-02	1.014718e-01	0	0	1.826354e+01	5.187882e+01	UBC
Reactome_2022	Transport Of Nucleosides And Free Purine And Pyrimidine Bases Across Plasma Membrane R-HSA-83936	1/12	5.839256e-02	1.014718e-01	0	0	1.826354e+01	5.187882e+01	SLC25A5
Reactome_2022	Interleukin-35 Signaling R-HSA-8984722	1/12	5.839256e-02	1.014718e-01	0	0	1.826354e+01	5.187882e+01	CANX
Reactome_2022	Josephin Domain DUBs R-HSA-5689877	1/12	5.839256e-02	1.014718e-01	0	0	1.826354e+01	5.187882e+01	UBC
Reactome_2022	PTK6 Regulates RHO GTPases, RAS GTPase And MAP Kinases R-HSA-8849471	1/13	6.310341e-02	1.074897e-01	0	0	1.674074e+01	4.625434e+01	RHOA
Reactome_2022	Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803	1/13	6.310341e-02	1.074897e-01	0	0	1.674074e+01	4.625434e+01	UBC
Reactome_2022	Suppression Of Phagosomal Maturation R-HSA-9637687	1/13	6.310341e-02	1.074897e-01	0	0	1.674074e+01	4.625434e+01	UBC
Reactome_2022	Glycogen Synthesis R-HSA-3322077	1/13	6.310341e-02	1.074897e-01	0	0	1.674074e+01	4.625434e+01	UBC
Reactome_2022	IRF3-mediated Induction Of Type I IFN R-HSA-3270619	1/13	6.310341e-02	1.074897e-01	0	0	1.674074e+01	4.625434e+01	XRCC6
Reactome_2022	p75NTR Recruits Signaling Complexes R-HSA-209543	1/13	6.310341e-02	1.074897e-01	0	0	1.674074e+01	4.625434e+01	UBC
Reactome_2022	NF-kB Is Activated And Signals Survival R-HSA-209560	1/13	6.310341e-02	1.074897e-01	0	0	1.674074e+01	4.625434e+01	UBC
Reactome_2022	Constitutive Signaling By EGFRvIII R-HSA-5637810	1/14	6.779093e-02	1.151491e-01	0	0	1.545221e+01	4.158696e+01	HSP90AA1
Reactome_2022	ESR-mediated Signaling R-HSA-8939211	3/188	6.827485e-02	1.156453e-01	0	0	3.295904e+00	8.846911e+00	HSP90AA1;HSP90AB1;PTGES3
Reactome_2022	Hemostasis R-HSA-109582	6/576	6.894111e-02	1.162603e-01	0	0	2.164614e+00	5.789265e+00	HSPA5;BSG;PFN1;PPIA;YWHAZ;RHOA
Reactome_2022	Signaling By FGFR R-HSA-190236	2/86	6.902351e-02	1.162603e-01	0	0	4.814383e+00	1.287033e+01	UBC;HNRNPA1
Reactome_2022	Constitutive Signaling By NOTCH1 HD Domain Mutants R-HSA-2691232	1/15	7.245523e-02	1.177642e-01	0	0	1.434776e+01	3.765981e+01	UBC
Reactome_2022	Regulation Of Innate Immune Responses To Cytosolic DNA R-HSA-3134975	1/15	7.245523e-02	1.177642e-01	0	0	1.434776e+01	3.765981e+01	UBC
Reactome_2022	Response Of EIF2AK1 (HRI) To Heme Deficiency R-HSA-9648895	1/15	7.245523e-02	1.177642e-01	0	0	1.434776e+01	3.765981e+01	ATF4
Reactome_2022	Signaling By ERBB2 ECD Mutants R-HSA-9665348	1/15	7.245523e-02	1.177642e-01	0	0	1.434776e+01	3.765981e+01	HSP90AA1
Reactome_2022	EPHA-mediated Growth Cone Collapse R-HSA-3928663	1/15	7.245523e-02	1.177642e-01	0	0	1.434776e+01	3.765981e+01	RHOA
Reactome_2022	ERBB2 Regulates Cell Motility R-HSA-6785631	1/15	7.245523e-02	1.177642e-01	0	0	1.434776e+01	3.765981e+01	RHOA
Reactome_2022	Synthesis Of Prostaglandins (PG) And Thromboxanes (TX) R-HSA-2162123	1/15	7.245523e-02	1.177642e-01	0	0	1.434776e+01	3.765981e+01	PTGES3
Reactome_2022	Glycogen Storage Diseases R-HSA-3229121	1/15	7.245523e-02	1.177642e-01	0	0	1.434776e+01	3.765981e+01	UBC
