Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Sema4D Mediated Inhibition Of Cell Attachment And Migration R-HSA-416550	1/8	3.931350e-02	1.043659e-01	0	0	2.870563e+01	9.289679e+01	RHOA
Reactome_2022	Synthesis Of diphthamide-EEF2 R-HSA-5358493	1/8	3.931350e-02	1.043659e-01	0	0	2.870563e+01	9.289679e+01	EEF2
Reactome_2022	InlA-mediated Entry Of Listeria Monocytogenes Into Host Cells R-HSA-8876493	1/8	3.931350e-02	1.043659e-01	0	0	2.870563e+01	9.289679e+01	UBC
Reactome_2022	Myoclonic Epilepsy Of Lafora R-HSA-3785653	1/8	3.931350e-02	1.043659e-01	0	0	2.870563e+01	9.289679e+01	UBC
Reactome_2022	Noncanonical Activation Of NOTCH3 R-HSA-9017802	1/8	3.931350e-02	1.043659e-01	0	0	2.870563e+01	9.289679e+01	YBX1
Reactome_2022	Autodegradation Of Cdh1 By Cdh1:APC/C R-HSA-174084	2/63	3.968190e-02	1.048736e-01	0	0	6.637337e+00	2.141776e+01	UBC;PSMA7
Reactome_2022	Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176	2/64	4.083127e-02	1.069562e-01	0	0	6.529954e+00	2.088480e+01	UBC;PSMA7
Reactome_2022	Hedgehog Ligand Biogenesis R-HSA-5358346	2/64	4.083127e-02	1.069562e-01	0	0	6.529954e+00	2.088480e+01	UBC;PSMA7
Reactome_2022	Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169	5/378	4.124109e-02	1.075539e-01	0	0	2.755327e+00	8.784863e+00	HSPA5;UBC;CANX;CALR;PSMA7
Reactome_2022	Signaling By Nuclear Receptors R-HSA-9006931	4/260	4.156358e-02	1.079195e-01	0	0	3.197266e+00	1.016900e+01	DDX5;HSP90AA1;HSP90AB1;PTGES3
Reactome_2022	Regulation Of RAS By GAPs R-HSA-5658442	2/65	4.199313e-02	1.080867e-01	0	0	6.425980e+00	2.037196e+01	UBC;PSMA7
Reactome_2022	p53-Dependent G1 DNA Damage Response R-HSA-69563	2/65	4.199313e-02	1.080867e-01	0	0	6.425980e+00	2.037196e+01	UBC;PSMA7
Reactome_2022	Activation Of NF-kappaB In B Cells R-HSA-1169091	2/66	4.316735e-02	1.089520e-01	0	0	6.325255e+00	1.987819e+01	UBC;PSMA7
Reactome_2022	PI3K/AKT Activation R-HSA-198203	1/9	4.411885e-02	1.089520e-01	0	0	2.511616e+01	7.838423e+01	RHOA
Reactome_2022	PTK6 Regulates RTKs And Their Effectors AKT1 And DOK1 R-HSA-8849469	1/9	4.411885e-02	1.089520e-01	0	0	2.511616e+01	7.838423e+01	UBC
Reactome_2022	RHO GTPases Activate Rhotekin And Rhophilins R-HSA-5666185	1/9	4.411885e-02	1.089520e-01	0	0	2.511616e+01	7.838423e+01	RHOA
Reactome_2022	Calcineurin Activates NFAT R-HSA-2025928	1/9	4.411885e-02	1.089520e-01	0	0	2.511616e+01	7.838423e+01	PPIA
Reactome_2022	Regulation Of PTEN Localization R-HSA-8948747	1/9	4.411885e-02	1.089520e-01	0	0	2.511616e+01	7.838423e+01	UBC
Reactome_2022	Downregulation Of ERBB4 Signaling R-HSA-1253288	1/9	4.411885e-02	1.089520e-01	0	0	2.511616e+01	7.838423e+01	UBC
Reactome_2022	p75NTR Regulates Axonogenesis R-HSA-193697	1/9	4.411885e-02	1.089520e-01	0	0	2.511616e+01	7.838423e+01	RHOA
Reactome_2022	APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154	2/67	4.435378e-02	1.089520e-01	0	0	6.227630e+00	1.940254e+01	UBC;PSMA7
Reactome_2022	Regulation Of PTEN Stability And Activity R-HSA-8948751	2/67	4.435378e-02	1.089520e-01	0	0	6.227630e+00	1.940254e+01	UBC;PSMA7
Reactome_2022	G1/S DNA Damage Checkpoints R-HSA-69615	2/67	4.435378e-02	1.089520e-01	0	0	6.227630e+00	1.940254e+01	UBC;PSMA7
Reactome_2022	RHO GTPase Effectors R-HSA-195258	4/269	4.609780e-02	1.127682e-01	0	0	3.087264e+00	9.499481e+00	ACTR2;RPS27;PFN1;RHOA
Reactome_2022	Orc1 Removal From Chromatin R-HSA-68949	2/69	4.676264e-02	1.134569e-01	0	0	6.041121e+00	1.850196e+01	UBC;PSMA7
Reactome_2022	Glycolysis R-HSA-70171	2/69	4.676264e-02	1.134569e-01	0	0	6.041121e+00	1.850196e+01	PKM;ENO1
Reactome_2022	RHO GTPases Activate KTN1 R-HSA-5625970	1/10	4.890039e-02	1.153348e-01	0	0	2.232435e+01	6.737423e+01	RHOA
Reactome_2022	Constitutive Signaling By Overexpressed ERBB2 R-HSA-9634285	1/10	4.890039e-02	1.153348e-01	0	0	2.232435e+01	6.737423e+01	HSP90AA1
Reactome_2022	SLBP Independent Processing Of Histone Pre-mRNAs R-HSA-111367	1/10	4.890039e-02	1.153348e-01	0	0	2.232435e+01	6.737423e+01	SNRPB
Reactome_2022	Tetrahydrobiopterin (BH4) Synthesis, Recycling, Salvage And Regulation R-HSA-1474151	1/10	4.890039e-02	1.153348e-01	0	0	2.232435e+01	6.737423e+01	HSP90AA1
Reactome_2022	HuR (ELAVL1) Binds And Stabilizes mRNA R-HSA-450520	1/10	4.890039e-02	1.153348e-01	0	0	2.232435e+01	6.737423e+01	SET
Reactome_2022	IRAK2 Mediated Activation Of TAK1 Complex R-HSA-937042	1/10	4.890039e-02	1.153348e-01	0	0	2.232435e+01	6.737423e+01	UBC
Reactome_2022	Integration Of Provirus R-HSA-162592	1/10	4.890039e-02	1.153348e-01	0	0	2.232435e+01	6.737423e+01	PPIA
Reactome_2022	Organelle Biogenesis And Maintenance R-HSA-1852241	4/275	4.926854e-02	1.157420e-01	0	0	3.017989e+00	9.085564e+00	HSPA9;HSP90AA1;TUBB;TUBB4B
Reactome_2022	CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017	2/72	5.046378e-02	1.171551e-01	0	0	5.781341e+00	1.726597e+01	UBC;PSMA7
Reactome_2022	Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184	2/72	5.046378e-02	1.171551e-01	0	0	5.781341e+00	1.726597e+01	UBC;PSMA7
Reactome_2022	Regulation Of RUNX2 Expression And Activity R-HSA-8939902	2/72	5.046378e-02	1.171551e-01	0	0	5.781341e+00	1.726597e+01	UBC;PSMA7
Reactome_2022	Deubiquitination R-HSA-5688426	4/279	5.144795e-02	1.181210e-01	0	0	2.973485e+00	8.822879e+00	UBC;TOMM20;RHOA;PSMA7
Reactome_2022	APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178	2/73	5.172035e-02	1.181210e-01	0	0	5.699626e+00	1.688175e+01	UBC;PSMA7
Reactome_2022	APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419	2/73	5.172035e-02	1.181210e-01	0	0	5.699626e+00	1.688175e+01	UBC;PSMA7
Reactome_2022	Cellular Response To Hypoxia R-HSA-1234174	2/73	5.172035e-02	1.181210e-01	0	0	5.699626e+00	1.688175e+01	UBC;PSMA7
Reactome_2022	SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	3/168	5.215487e-02	1.181210e-01	0	0	3.699157e+00	1.092560e+01	DDX5;NPM1;HNRNPK
Reactome_2022	Asparagine N-linked Glycosylation R-HSA-446203	4/282	5.311685e-02	1.181210e-01	0	0	2.940947e+00	8.632448e+00	GANAB;UBC;CANX;CALR
Reactome_2022	Pexophagy R-HSA-9664873	1/11	5.365826e-02	1.181210e-01	0	0	2.009091e+01	5.876832e+01	UBC
Reactome_2022	Alpha-protein Kinase 1 Signaling Pathway R-HSA-9645460	1/11	5.365826e-02	1.181210e-01	0	0	2.009091e+01	5.876832e+01	UBC
Reactome_2022	Regulation Of BACH1 Activity R-HSA-9708530	1/11	5.365826e-02	1.181210e-01	0	0	2.009091e+01	5.876832e+01	UBC
Reactome_2022	SLBP Dependent Processing Of Replication-Dependent Histone Pre-mRNAs R-HSA-77588	1/11	5.365826e-02	1.181210e-01	0	0	2.009091e+01	5.876832e+01	SNRPB
Reactome_2022	TICAM1,TRAF6-dependent Induction Of TAK1 Complex R-HSA-9014325	1/11	5.365826e-02	1.181210e-01	0	0	2.009091e+01	5.876832e+01	UBC
Reactome_2022	eNOS Activation R-HSA-203615	1/11	5.365826e-02	1.181210e-01	0	0	2.009091e+01	5.876832e+01	HSP90AA1
Reactome_2022	Interleukin-27 Signaling R-HSA-9020956	1/11	5.365826e-02	1.181210e-01	0	0	2.009091e+01	5.876832e+01	CANX
Reactome_2022	Separation Of Sister Chromatids R-HSA-2467813	3/170	5.367323e-02	1.181210e-01	0	0	3.654485e+00	1.068879e+01	RPS27;UBC;PSMA7
Reactome_2022	APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409	2/75	5.426689e-02	1.185461e-01	0	0	5.542913e+00	1.615117e+01	UBC;PSMA7
Reactome_2022	ISG15 Antiviral Mechanism R-HSA-1169408	2/75	5.426689e-02	1.185461e-01	0	0	5.542913e+00	1.615117e+01	UBC;EIF4G2
Reactome_2022	Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814	2/76	5.555659e-02	1.209173e-01	0	0	5.467733e+00	1.580368e+01	UBC;PSMA7
Reactome_2022	SUMOylation R-HSA-2990846	3/174	5.677337e-02	1.228445e-01	0	0	3.568276e+00	1.023627e+01	DDX5;NPM1;HNRNPK
Reactome_2022	ABC Transporter Disorders R-HSA-5619084	2/77	5.685706e-02	1.228445e-01	0	0	5.394558e+00	1.546736e+01	UBC;PSMA7
Reactome_2022	FCERI Mediated NF-kB Activation R-HSA-2871837	2/78	5.816816e-02	1.230192e-01	0	0	5.323308e+00	1.514171e+01	UBC;PSMA7
Reactome_2022	Disorders Of Transmembrane Transporters R-HSA-5619115	3/176	5.835488e-02	1.230192e-01	0	0	3.526667e+00	1.002001e+01	BSG;UBC;PSMA7
Reactome_2022	ALK Mutants Bind TKIs R-HSA-9700645	1/12	5.839256e-02	1.230192e-01	0	0	1.826354e+01	5.187882e+01	NPM1
Reactome_2022	TICAM1-dependent Activation Of IRF3/IRF7 R-HSA-9013973	1/12	5.839256e-02	1.230192e-01	0	0	1.826354e+01	5.187882e+01	UBC
Reactome_2022	Transport Of Nucleosides And Free Purine And Pyrimidine Bases Across Plasma Membrane R-HSA-83936	1/12	5.839256e-02	1.230192e-01	0	0	1.826354e+01	5.187882e+01	SLC25A5
Reactome_2022	Interleukin-35 Signaling R-HSA-8984722	1/12	5.839256e-02	1.230192e-01	0	0	1.826354e+01	5.187882e+01	CANX
Reactome_2022	Josephin Domain DUBs R-HSA-5689877	1/12	5.839256e-02	1.230192e-01	0	0	1.826354e+01	5.187882e+01	UBC
Reactome_2022	Signaling By WNT R-HSA-195721	4/294	6.008537e-02	1.261367e-01	0	0	2.817529e+00	7.922860e+00	UBC;PFN1;RHOA;PSMA7
Reactome_2022	Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408	2/80	6.082171e-02	1.272313e-01	0	0	5.186290e+00	1.452062e+01	UBC;PSMA7
Reactome_2022	Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	5/424	6.161707e-02	1.279357e-01	0	0	2.447054e+00	6.819491e+00	HSP90AA1;NPM1;RPS6;UBC;PSMA7
Reactome_2022	Cytokine Signaling In Immune System R-HSA-1280215	7/702	6.213248e-02	1.279357e-01	0	0	2.079910e+00	5.779003e+00	HSPA9;HSP90AA1;UBC;CANX;PPIA;EIF4G2;PSMA7
Reactome_2022	Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453	2/81	6.216388e-02	1.279357e-01	0	0	5.120382e+00	1.422433e+01	HSPA9;HSPA5
Reactome_2022	Signaling By NOTCH4 R-HSA-9013694	2/81	6.216388e-02	1.279357e-01	0	0	5.120382e+00	1.422433e+01	UBC;PSMA7
Reactome_2022	PTK6 Regulates RHO GTPases, RAS GTPase And MAP Kinases R-HSA-8849471	1/13	6.310341e-02	1.279357e-01	0	0	1.674074e+01	4.625434e+01	RHOA
Reactome_2022	Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803	1/13	6.310341e-02	1.279357e-01	0	0	1.674074e+01	4.625434e+01	UBC
Reactome_2022	Glycogen Synthesis R-HSA-3322077	1/13	6.310341e-02	1.279357e-01	0	0	1.674074e+01	4.625434e+01	UBC
Reactome_2022	p75NTR Recruits Signaling Complexes R-HSA-209543	1/13	6.310341e-02	1.279357e-01	0	0	1.674074e+01	4.625434e+01	UBC
Reactome_2022	NF-kB Is Activated And Signals Survival R-HSA-209560	1/13	6.310341e-02	1.279357e-01	0	0	1.674074e+01	4.625434e+01	UBC
Reactome_2022	Cyclin E Associated Events During G1/S Transition R-HSA-69202	2/82	6.351615e-02	1.283330e-01	0	0	5.056122e+00	1.393700e+01	UBC;PSMA7
Reactome_2022	Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410	2/83	6.487838e-02	1.306395e-01	0	0	4.993449e+00	1.365829e+01	UBC;EIF4G2
Reactome_2022	Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656	2/84	6.625044e-02	1.325009e-01	0	0	4.932305e+00	1.338782e+01	UBC;PSMA7
Reactome_2022	Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253	2/84	6.625044e-02	1.325009e-01	0	0	4.932305e+00	1.338782e+01	UBC;PSMA7
Reactome_2022	Cilium Assembly R-HSA-5617833	3/186	6.657100e-02	1.326937e-01	0	0	3.332263e+00	9.028721e+00	HSP90AA1;TUBB;TUBB4B
Reactome_2022	Hedgehog On State R-HSA-5632684	2/85	6.763219e-02	1.342215e-01	0	0	4.872633e+00	1.312527e+01	UBC;PSMA7
Reactome_2022	Constitutive Signaling By EGFRvIII R-HSA-5637810	1/14	6.779093e-02	1.342215e-01	0	0	1.545221e+01	4.158696e+01	HSP90AA1
Reactome_2022	RHO GTPase Cycle R-HSA-9012999	5/441	7.037142e-02	1.366035e-01	0	0	2.349590e+00	6.235736e+00	HSP90AA1;TUBA1B;HSP90AB1;RHOA;RAB7A
Reactome_2022	APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143	2/87	7.042428e-02	1.366035e-01	0	0	4.757503e+00	1.262269e+01	UBC;PSMA7
Reactome_2022	Constitutive Signaling By NOTCH1 HD Domain Mutants R-HSA-2691232	1/15	7.245523e-02	1.366035e-01	0	0	1.434776e+01	3.765981e+01	UBC
Reactome_2022	Regulation Of Innate Immune Responses To Cytosolic DNA R-HSA-3134975	1/15	7.245523e-02	1.366035e-01	0	0	1.434776e+01	3.765981e+01	UBC
Reactome_2022	Response Of EIF2AK1 (HRI) To Heme Deficiency R-HSA-9648895	1/15	7.245523e-02	1.366035e-01	0	0	1.434776e+01	3.765981e+01	ATF4
Reactome_2022	Signaling By ERBB2 ECD Mutants R-HSA-9665348	1/15	7.245523e-02	1.366035e-01	0	0	1.434776e+01	3.765981e+01	HSP90AA1
Reactome_2022	EPHA-mediated Growth Cone Collapse R-HSA-3928663	1/15	7.245523e-02	1.366035e-01	0	0	1.434776e+01	3.765981e+01	RHOA
Reactome_2022	ERBB2 Regulates Cell Motility R-HSA-6785631	1/15	7.245523e-02	1.366035e-01	0	0	1.434776e+01	3.765981e+01	RHOA
Reactome_2022	Synthesis Of Prostaglandins (PG) And Thromboxanes (TX) R-HSA-2162123	1/15	7.245523e-02	1.366035e-01	0	0	1.434776e+01	3.765981e+01	PTGES3
Reactome_2022	Glycogen Storage Diseases R-HSA-3229121	1/15	7.245523e-02	1.366035e-01	0	0	1.434776e+01	3.765981e+01	UBC
Reactome_2022	IRAK2 Mediated Activation Of TAK1 Complex Upon TLR7/8 Or 9 Stimulation R-HSA-975163	1/15	7.245523e-02	1.366035e-01	0	0	1.434776e+01	3.765981e+01	UBC
Reactome_2022	InlB-mediated Entry Of Listeria Monocytogenes Into Host Cell R-HSA-8875360	1/15	7.245523e-02	1.366035e-01	0	0	1.434776e+01	3.765981e+01	UBC
Reactome_2022	Membrane Binding And Targetting Of GAG Proteins R-HSA-174490	1/15	7.245523e-02	1.366035e-01	0	0	1.434776e+01	3.765981e+01	UBC
Reactome_2022	Metabolism Of Nitric Oxide: NOS3 Activation And Regulation R-HSA-202131	1/15	7.245523e-02	1.366035e-01	0	0	1.434776e+01	3.765981e+01	HSP90AA1
Reactome_2022	Negative Regulation Of FLT3 R-HSA-9706369	1/15	7.245523e-02	1.366035e-01	0	0	1.434776e+01	3.765981e+01	UBC
Reactome_2022	Glucose Metabolism R-HSA-70326	2/89	7.325362e-02	1.376703e-01	0	0	4.647666e+00	1.214820e+01	PKM;ENO1
Reactome_2022	Adaptive Immune System R-HSA-1280218	7/733	7.449486e-02	1.390305e-01	0	0	1.987885e+00	5.162587e+00	HSPA5;UBC;CANX;CALR;PPIA;PSMA7;RAB7A
Reactome_2022	Switching Of Origins To A Post-Replicative State R-HSA-69052	2/90	7.468195e-02	1.390305e-01	0	0	4.594620e+00	1.192082e+01	UBC;PSMA7
Reactome_2022	MAPK6/MAPK4 Signaling R-HSA-5687128	2/90	7.468195e-02	1.390305e-01	0	0	4.594620e+00	1.192082e+01	UBC;PSMA7
Reactome_2022	EPH-Ephrin Signaling R-HSA-2682334	2/91	7.611922e-02	1.391497e-01	0	0	4.542765e+00	1.169969e+01	ACTR2;RHOA
Reactome_2022	Early Phase Of HIV Life Cycle R-HSA-162594	1/16	7.709643e-02	1.391497e-01	0	0	1.339057e+01	3.431600e+01	PPIA
Reactome_2022	Spry Regulation Of FGF Signaling R-HSA-1295596	1/16	7.709643e-02	1.391497e-01	0	0	1.339057e+01	3.431600e+01	UBC
Reactome_2022	TRAF6-mediated Induction Of TAK1 Complex Within TLR4 Complex R-HSA-937072	1/16	7.709643e-02	1.391497e-01	0	0	1.339057e+01	3.431600e+01	UBC
Reactome_2022	NLRP3 Inflammasome R-HSA-844456	1/16	7.709643e-02	1.391497e-01	0	0	1.339057e+01	3.431600e+01	HSP90AB1
Reactome_2022	Translesion Synthesis By REV1 R-HSA-110312	1/16	7.709643e-02	1.391497e-01	0	0	1.339057e+01	3.431600e+01	UBC
Reactome_2022	VLDLR Internalisation And Degradation R-HSA-8866427	1/16	7.709643e-02	1.391497e-01	0	0	1.339057e+01	3.431600e+01	UBC
Reactome_2022	p75NTR Signals Via NF-kB R-HSA-193639	1/16	7.709643e-02	1.391497e-01	0	0	1.339057e+01	3.431600e+01	UBC
Reactome_2022	MAP3K8 (TPL2)-dependent MAPK1/3 Activation R-HSA-5684264	1/16	7.709643e-02	1.391497e-01	0	0	1.339057e+01	3.431600e+01	UBC
Reactome_2022	NRIF Signals Cell Death From Nucleus R-HSA-205043	1/16	7.709643e-02	1.391497e-01	0	0	1.339057e+01	3.431600e+01	UBC
Reactome_2022	VEGFA-VEGFR2 Pathway R-HSA-4420097	2/93	7.902008e-02	1.421881e-01	0	0	4.442476e+00	1.127524e+01	HSP90AA1;RHOA
Reactome_2022	Ub-specific Processing Proteases R-HSA-5689880	3/201	7.982588e-02	1.432028e-01	0	0	3.077476e+00	7.779574e+00	UBC;TOMM20;PSMA7
Reactome_2022	Downstream TCR Signaling R-HSA-202424	2/94	8.048343e-02	1.435429e-01	0	0	4.393966e+00	1.107149e+01	UBC;PSMA7
Reactome_2022	Signaling By NOTCH R-HSA-157118	3/203	8.167436e-02	1.435429e-01	0	0	3.046392e+00	7.631258e+00	UBC;YBX1;PSMA7
Reactome_2022	Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon R-HSA-936964	1/17	8.171463e-02	1.435429e-01	0	0	1.255303e+01	3.143934e+01	UBC
Reactome_2022	Translesion Synthesis By POLI R-HSA-5656121	1/17	8.171463e-02	1.435429e-01	0	0	1.255303e+01	3.143934e+01	UBC
Reactome_2022	Translesion Synthesis By POLK R-HSA-5655862	1/17	8.171463e-02	1.435429e-01	0	0	1.255303e+01	3.143934e+01	UBC
Reactome_2022	Transcriptional Regulation By RUNX3 R-HSA-8878159	2/95	8.195524e-02	1.435429e-01	0	0	4.346500e+00	1.087313e+01	UBC;PSMA7
Reactome_2022	UCH Proteinases R-HSA-5689603	2/95	8.195524e-02	1.435429e-01	0	0	4.346500e+00	1.087313e+01	UBC;PSMA7
Reactome_2022	P75 NTR Receptor-Mediated Signaling R-HSA-193704	2/95	8.195524e-02	1.435429e-01	0	0	4.346500e+00	1.087313e+01	UBC;RHOA
Reactome_2022	Regulation Of NF-kappa B Signaling R-HSA-9758274	1/18	8.630996e-02	1.495928e-01	0	0	1.181402e+01	2.894211e+01	UBC
Reactome_2022	Programmed Cell Death R-HSA-5357801	3/208	8.637626e-02	1.495928e-01	0	0	2.971335e+00	7.276926e+00	HSP90AA1;UBC;PSMA7
Reactome_2022	RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236	2/98	8.642019e-02	1.495928e-01	0	0	4.210034e+00	1.030841e+01	UBC;PSMA7
Reactome_2022	Hedgehog Off State R-HSA-5610787	2/98	8.642019e-02	1.495928e-01	0	0	4.210034e+00	1.030841e+01	UBC;PSMA7
Reactome_2022	CLEC7A (Dectin-1) Signaling R-HSA-5607764	2/99	8.792463e-02	1.517533e-01	0	0	4.166421e+00	1.012972e+01	UBC;PSMA7
Reactome_2022	TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541	2/100	8.943693e-02	1.532833e-01	0	0	4.123698e+00	9.955522e+00	UBC;PSMA7
Reactome_2022	RHO GTPases Activate ROCKs R-HSA-5627117	1/19	9.088251e-02	1.532833e-01	0	0	1.115713e+01	2.675688e+01	RHOA
Reactome_2022	RHO GTPases Activate CIT R-HSA-5625900	1/19	9.088251e-02	1.532833e-01	0	0	1.115713e+01	2.675688e+01	RHOA
Reactome_2022	Regulation Of TP53 Activity Thru Methylation R-HSA-6804760	1/19	9.088251e-02	1.532833e-01	0	0	1.115713e+01	2.675688e+01	UBC
Reactome_2022	TICAM1, RIP1-mediated IKK Complex Recruitment R-HSA-168927	1/19	9.088251e-02	1.532833e-01	0	0	1.115713e+01	2.675688e+01	UBC
Reactome_2022	Translesion Synthesis By POLH R-HSA-110320	1/19	9.088251e-02	1.532833e-01	0	0	1.115713e+01	2.675688e+01	UBC
Reactome_2022	Listeria Monocytogenes Entry Into Host Cells R-HSA-8876384	1/19	9.088251e-02	1.532833e-01	0	0	1.115713e+01	2.675688e+01	UBC
Reactome_2022	Metabolism Of Cofactors R-HSA-8978934	1/19	9.088251e-02	1.532833e-01	0	0	1.115713e+01	2.675688e+01	HSP90AA1
Reactome_2022	ABC-family Proteins Mediated Transport R-HSA-382556	2/102	9.248469e-02	1.551018e-01	0	0	4.040816e+00	9.620021e+00	UBC;PSMA7
Reactome_2022	Signaling By VEGF R-HSA-194138	2/102	9.248469e-02	1.551018e-01	0	0	4.040816e+00	9.620021e+00	HSP90AA1;RHOA
Reactome_2022	Regulation Of FZD By Ubiquitination R-HSA-4641263	1/20	9.543242e-02	1.584679e-01	0	0	1.056938e+01	2.483103e+01	UBC
Reactome_2022	Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572	1/20	9.543242e-02	1.584679e-01	0	0	1.056938e+01	2.483103e+01	RHOA
Reactome_2022	Phase I - Functionalization Of Compounds R-HSA-211945	2/104	9.556255e-02	1.584679e-01	0	0	3.961184e+00	9.300759e+00	HSP90AB1;PTGES3
Reactome_2022	MHC Class II Antigen Presentation R-HSA-2132295	2/104	9.556255e-02	1.584679e-01	0	0	3.961184e+00	9.300759e+00	CANX;RAB7A
Reactome_2022	Vesicle-mediated Transport R-HSA-5653656	6/637	9.984797e-02	1.625719e-01	0	0	1.949186e+00	4.491132e+00	ACTR2;HSP90AA1;UBC;CALR;FTL;RAB7A
Reactome_2022	Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686	1/21	9.995977e-02	1.625719e-01	0	0	1.004040e+01	2.312292e+01	HSP90AA1
Reactome_2022	ER Quality Control Compartment (ERQC) R-HSA-901032	1/21	9.995977e-02	1.625719e-01	0	0	1.004040e+01	2.312292e+01	UBC
Reactome_2022	TP53 Regulates Transcription Of Additional Cell Cycle Genes With Uncertain Roles In P53 Pathway R-HSA-6804115	1/21	9.995977e-02	1.625719e-01	0	0	1.004040e+01	2.312292e+01	NPM1
Reactome_2022	Inflammasomes R-HSA-622312	1/21	9.995977e-02	1.625719e-01	0	0	1.004040e+01	2.312292e+01	HSP90AB1
Reactome_2022	NOTCH2 Activation And Transmission Of Signal To Nucleus R-HSA-2979096	1/21	9.995977e-02	1.625719e-01	0	0	1.004040e+01	2.312292e+01	UBC
Reactome_2022	Negative Regulation Of MET Activity R-HSA-6807004	1/21	9.995977e-02	1.625719e-01	0	0	1.004040e+01	2.312292e+01	UBC
Reactome_2022	Assembly Of Pre-Replicative Complex R-HSA-68867	2/110	1.049680e-01	1.702495e-01	0	0	3.739985e+00	8.430299e+00	UBC;PSMA7
Reactome_2022	IKK Complex Recruitment Mediated By RIP1 R-HSA-937041	1/23	1.089473e-01	1.762208e-01	0	0	9.126722e+00	2.023295e+01	UBC
Reactome_2022	Interleukin-1 Signaling R-HSA-9020702	2/114	1.113729e-01	1.796533e-01	0	0	3.605685e+00	7.914014e+00	UBC;PSMA7
Reactome_2022	APC/C:Cdc20 Mediated Degradation Of Cyclin B R-HSA-174048	1/24	1.134077e-01	1.809632e-01	0	0	8.729469e+00	1.900201e+01	UBC
Reactome_2022	Sema4D In Semaphorin Signaling R-HSA-400685	1/24	1.134077e-01	1.809632e-01	0	0	8.729469e+00	1.900201e+01	RHOA
Reactome_2022	Signaling By ERBB2 KD Mutants R-HSA-9664565	1/24	1.134077e-01	1.809632e-01	0	0	8.729469e+00	1.900201e+01	HSP90AA1
Reactome_2022	Glycogen Metabolism R-HSA-8982491	1/24	1.134077e-01	1.809632e-01	0	0	8.729469e+00	1.900201e+01	UBC
Reactome_2022	TCR Signaling R-HSA-202403	2/116	1.146133e-01	1.823953e-01	0	0	3.542069e+00	7.672802e+00	UBC;PSMA7
Reactome_2022	Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424	1/25	1.178460e-01	1.850525e-01	0	0	8.365320e+00	1.788821e+01	HSP90AB1
Reactome_2022	Signaling By ERBB2 In Cancer R-HSA-1227990	1/25	1.178460e-01	1.850525e-01	0	0	8.365320e+00	1.788821e+01	HSP90AA1
Reactome_2022	G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451	1/25	1.178460e-01	1.850525e-01	0	0	8.365320e+00	1.788821e+01	RHOA
Reactome_2022	Gap-filling DNA Repair Synthesis And Ligation In GG-NER R-HSA-5696397	1/25	1.178460e-01	1.850525e-01	0	0	8.365320e+00	1.788821e+01	UBC
Reactome_2022	Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462	1/25	1.178460e-01	1.850525e-01	0	0	8.365320e+00	1.788821e+01	UBC
Reactome_2022	Synthesis Of DNA R-HSA-69239	2/119	1.195189e-01	1.866891e-01	0	0	3.450724e+00	7.330307e+00	UBC;PSMA7
Reactome_2022	Transcriptional Regulation By RUNX2 R-HSA-8878166	2/119	1.195189e-01	1.866891e-01	0	0	3.450724e+00	7.330307e+00	UBC;PSMA7
Reactome_2022	APC-Cdc20 Mediated Degradation Of Nek2A R-HSA-179409	1/26	1.222622e-01	1.899718e-01	0	0	8.030303e+00	1.687638e+01	UBC
Reactome_2022	Downregulation Of TGF-beta Receptor Signaling R-HSA-2173788	1/26	1.222622e-01	1.899718e-01	0	0	8.030303e+00	1.687638e+01	UBC
